##############################################################################
## BCSC IOC CSV Feedlist - URLs                                              #
#                                                                            #
## Generado en la fecha 2021-07-09 11:17:15.158524                           #
##############################################################################
#
# value, event_info, event_date 
"sams.ddns.net","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"http://8.26.21.120/svchost64.exe","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"http://64.251.19.214/svchost64.exe","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"http://64.251.19.214/","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"http://64.251.19.214:880/svchost64.exe","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"http://mynetwork.ddns.net:880/pro.exe","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"http://sipchem.ddns.net/sipchemjobopenning.hta","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"www.eservice.com","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"host-manager.hopto.org","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"http://89.34.237.118","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"http://mynetwork.ddns.net:880/MSFeeds.vbe","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"http://mynetwork.ddns.net/CHFeeds.vbe","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"http://www.securityupdated.com/b/builder1.exe","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"www.microsoftupdated.com","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"http://www.googlmail.net/message/file?filename=c46d4d78cb9e67f991a63775529cefbe","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"http://securityupdated.com/b/builder1.exe","Elfin: Relentless Espionage Group Targets Multiple Organizations in Saudi Arabia and U.S.","2019-03-27"
"sq.szmr.org","OSINT: AutoCAD Malware - Computer Aided Theft","2018-11-29"
"sl.szmr.org","OSINT: AutoCAD Malware - Computer Aided Theft","2018-11-29"
"sqer.szmr.org","OSINT: AutoCAD Malware - Computer Aided Theft","2018-11-29"
"y.szmr.org","OSINT: AutoCAD Malware - Computer Aided Theft","2018-11-29"
"78.153.149.130","APT10-Network indicators","2017-10-10"
"82.202.194.170","APT10-Network indicators","2017-10-10"
"86.106.102.117","APT10-Network indicators","2017-10-10"
"86.106.102.132","APT10-Network indicators","2017-10-10"
"86.106.102.18","APT10-Network indicators","2017-10-10"
"86.106.102.189","APT10-Network indicators","2017-10-10"
"89.111.186.247","APT10-Network indicators","2017-10-10"
"89.111.186.250","APT10-Network indicators","2017-10-10"
"91.219.236.114","APT10-Network indicators","2017-10-10"
"93.119.123.198","APT10-Network indicators","2017-10-10"
"93.170.128.166","APT10-Network indicators","2017-10-10"
"93.95.100.192","APT10-Network indicators","2017-10-10"
"94.242.202.215","APT10-Network indicators","2017-10-10"
"95.213.224.122","APT10-Network indicators","2017-10-10"
"95.213.224.79","APT10-Network indicators","2017-10-10"
"alldeceive.chessk.com","APT10-Network indicators","2017-10-10"
"budcalls.chessk.com","APT10-Network indicators","2017-10-10"
"callscount.kelseysbar.net","APT10-Network indicators","2017-10-10"
"eatinghusbandry.arftp.info","APT10-Network indicators","2017-10-10"
"havingchurl.arftp.info","APT10-Network indicators","2017-10-10"
"husbandryfree.bbsurvis.com","APT10-Network indicators","2017-10-10"
"iytr.freshstarting.com","APT10-Network indicators","2017-10-10"
"kif.freshstarting.com","APT10-Network indicators","2017-10-10"
"mail.reliableable.com","APT10-Network indicators","2017-10-10"
"minesingle.arftp.info","APT10-Network indicators","2017-10-10"
"naturesmuch.henryhamburgers.com","APT10-Network indicators","2017-10-10"
"neverthereby.henryhamburgers.com","APT10-Network indicators","2017-10-10"
"nothingwhich.henryhamburgers.com","APT10-Network indicators","2017-10-10"
"oldsee.henryhamburgers.com","APT10-Network indicators","2017-10-10"
"onspring.scarlet-witch.com","APT10-Network indicators","2017-10-10"
"profitlessweed.vhfoocenter.com","APT10-Network indicators","2017-10-10"
"provingmothers.arftp.info","APT10-Network indicators","2017-10-10"
"renewestriper.vhfoocenter.com","APT10-Network indicators","2017-10-10"
"repairon.vhfoocenter.com","APT10-Network indicators","2017-10-10"
"shaltsome.vhfoocenter.com","APT10-Network indicators","2017-10-10"
"shewhat.callscount.kelseysbar.net","APT10-Network indicators","2017-10-10"
"theemust.henryhamburgers.com","APT10-Network indicators","2017-10-10"
"therebymore.scarlet-witch.com","APT10-Network indicators","2017-10-10"
"tillagenew.callscount.kelseysbar.net","APT10-Network indicators","2017-10-10"
"treasureshalt.henryhamburgers.com","APT10-Network indicators","2017-10-10"
"trenchesth.bbsurvis.com","APT10-Network indicators","2017-10-10"
"usedon.scarlet-witch.com","APT10-Network indicators","2017-10-10"
"vr.freshstarting.com","APT10-Network indicators","2017-10-10"
"whenshalt.scarlet-witch.com","APT10-Network indicators","2017-10-10"
"www.de-jaiz.com","APT10-Network indicators","2017-10-10"
"www.kitsincase.com","APT10-Network indicators","2017-10-10"
"www.reliableable.com","APT10-Network indicators","2017-10-10"
"http://hello.newtaiwan.top/index.php?type=get&pageinfo=bridge03443&lang=jp&mid=","DragonOK Updates Toolset and Targets Multiple Geographic Regions","2017-01-05"
"http://hello.newtaiwan.top/index.php?type=goto&pageinfo=myid32987&cache=","DragonOK Updates Toolset and Targets Multiple Geographic Regions","2017-01-05"
"http://hello.newtaiwan.top/index.php?type=register","DragonOK Updates Toolset and Targets Multiple Geographic Regions","2017-01-05"
"http://hello.newtaiwan.top/index.php?type=register&pageinfo=myid32987&list=","DragonOK Updates Toolset and Targets Multiple Geographic Regions","2017-01-05"
"http://gtoimage.com/1.php?","DragonOK Updates Toolset and Targets Multiple Geographic Regions","2017-01-05"
"http://www.sanseitime.com/5.php?","DragonOK Updates Toolset and Targets Multiple Geographic Regions","2017-01-05"
"http://www.dppline.org/news/Senmsip.asp","DragonOK Updates Toolset and Targets Multiple Geographic Regions","2017-01-05"
"www.orionfile.com","Deadlykiss: Hit One to Rule Them All. Telsy Discovered a Probable Still Unknown and Untreated APT Malware Aimed at Compromising Internet Service Providers by Telsy TRT","2019-09-25"
"www.tawaranmurah.com","Deadlykiss: Hit One to Rule Them All. Telsy Discovered a Probable Still Unknown and Untreated APT Malware Aimed at Compromising Internet Service Providers by Telsy TRT","2019-09-25"
"cdn.az.gov","Cobalt Strike IoC's","2021-01-04"
"ftp.chinafix.com","Cobalt Strike IoC's","2021-01-04"
"www.800best.ml","Cobalt Strike IoC's","2021-01-04"
"8868e034138a484e.myvnc.com","Cobalt Strike IoC's","2021-01-04"
"coco.cechire.com","Cobalt Strike IoC's","2021-01-04"
"cdns.blogsite.org","Cobalt Strike IoC's","2021-01-04"
"www.qfaet.com","Cobalt Strike IoC's","2021-01-04"
"cs.italycannon.cf","Cobalt Strike IoC's","2021-01-04"
"http.ifirstmeet.cn","Cobalt Strike IoC's","2021-01-04"
"fuckbc.ctlers.club","Cobalt Strike IoC's","2021-01-04"
"oa.srsec.me","Cobalt Strike IoC's","2021-01-04"
"aliyunoss-beijing.subns.xyz","Cobalt Strike IoC's","2021-01-04"
"yd.sougoucm.top","Cobalt Strike IoC's","2021-01-04"
"mail.safeyoke.com","Cobalt Strike IoC's","2021-01-04"
"update.msupdateserver6.com","Cobalt Strike IoC's","2021-01-04"
"update-online.zevenet.art","Cobalt Strike IoC's","2021-01-04"
"mail.igov-service.net","Cobalt Strike IoC's","2021-01-04"
"httpc2.xo0.pw","Cobalt Strike IoC's","2021-01-04"
"www.qiniu.com","Cobalt Strike IoC's","2021-01-04"
"ns1.twittre.tk","Cobalt Strike IoC's","2021-01-04"
"ns4.twittre.tk","Cobalt Strike IoC's","2021-01-04"
"ns1.ondriev.tk","Cobalt Strike IoC's","2021-01-04"
"360.anonymou5.com","Cobalt Strike IoC's","2021-01-04"
"server2.f2pool.vip","Cobalt Strike IoC's","2021-01-04"
"update1.jscachecdn.com","Cobalt Strike IoC's","2021-01-04"
"ns1.mrknow.cn","Cobalt Strike IoC's","2021-01-04"
"verify.jiasulecdn.com","Cobalt Strike IoC's","2021-01-04"
"links.mhkbtwlkj.com","Cobalt Strike IoC's","2021-01-04"
"arsecops.smugmug.com","Cobalt Strike IoC's","2021-01-04"
"x.ziper.xyz","Cobalt Strike IoC's","2021-01-04"
"test.equinix.dev","Cobalt Strike IoC's","2021-01-04"
"fifaonline.co.za","Cobalt Strike IoC's","2021-01-04"
"banweb.cityu.dev","Cobalt Strike IoC's","2021-01-04"
"live.eyva93us.online","Cobalt Strike IoC's","2021-01-04"
"www.bookstorexs.tk","Cobalt Strike IoC's","2021-01-04"
"microsoft.systemservices.network","Cobalt Strike IoC's","2021-01-04"
"lily.webpowernow.com","Cobalt Strike IoC's","2021-01-04"
"coivo2xo.livehost.live","Cobalt Strike IoC's","2021-01-04"
"sit.watchdog3.com","Cobalt Strike IoC's","2021-01-04"
"io.amscloud.xyz","Cobalt Strike IoC's","2021-01-04"
"api.vinavass.net","Cobalt Strike IoC's","2021-01-04"
"www.digitallightphotography.net","Cobalt Strike IoC's","2021-01-04"
"cloud.symantecupdates.info","Cobalt Strike IoC's","2021-01-04"
"www.msft-cdn.net","Cobalt Strike IoC's","2021-01-04"
"shl.netsuite-labs.com","Cobalt Strike IoC's","2021-01-04"
"ims.trust-update.com","Cobalt Strike IoC's","2021-01-04"
"dangky.dinefilly.com","Cobalt Strike IoC's","2021-01-04"
"update03.microsoft-essentials.com","Cobalt Strike IoC's","2021-01-04"
"cs.gfjhgfjkj.tk","Cobalt Strike IoC's","2021-01-04"
"studentedu.hk.appledaily.live","Cobalt Strike IoC's","2021-01-04"
"update.pinyin.pw","Cobalt Strike IoC's","2021-01-04"
"game.soultravel.online","Cobalt Strike IoC's","2021-01-04"
"msg.sheblueshadow.com","Cobalt Strike IoC's","2021-01-04"
"img.intactlinks.com","Cobalt Strike IoC's","2021-01-04"
"service.microsoft-us.ga","Cobalt Strike IoC's","2021-01-04"
"cs.cross-fire.cf","Cobalt Strike IoC's","2021-01-04"
"b2.crazyshoppings.com","Cobalt Strike IoC's","2021-01-04"
"cob.vesselsregister.com","Cobalt Strike IoC's","2021-01-04"
"blog.tresorit.com","Cobalt Strike IoC's","2021-01-04"
"www.githongkong.com","Cobalt Strike IoC's","2021-01-04"
"rto.redteam.cafe","Cobalt Strike IoC's","2021-01-04"
"fin.manvifinance.com","Cobalt Strike IoC's","2021-01-04"
"cdn.baiduanalyst.xyz","Cobalt Strike IoC's","2021-01-04"
"slit.conseques.com","Cobalt Strike IoC's","2021-01-04"
"fc.cyber1ink.com","Cobalt Strike IoC's","2021-01-04"
"klapp.cpuclean.com","Cobalt Strike IoC's","2021-01-04"
"who.selfip.org","Cobalt Strike IoC's","2021-01-04"
"login.fastlinein.com","Cobalt Strike IoC's","2021-01-04"
"skyler.shacknet.biz","Cobalt Strike IoC's","2021-01-04"
"nguyenlieu.gratekey.com","Cobalt Strike IoC's","2021-01-04"
"web.kidork.net","Cobalt Strike IoC's","2021-01-04"
"ssl.securelogonweb.com","Cobalt Strike IoC's","2021-01-04"
"b1.ineedrevs.com","Cobalt Strike IoC's","2021-01-04"
"code.jquerys.xyz","Cobalt Strike IoC's","2021-01-04"
"amazon.aliyuncs.cc","Cobalt Strike IoC's","2021-01-04"
"coivotek.livehost.live","Cobalt Strike IoC's","2021-01-04"
"www.badc2.ml","Cobalt Strike IoC's","2021-01-04"
"static.azureimgages.com","Cobalt Strike IoC's","2021-01-04"
"https://yuri.teaches-yoga.com","Cobalt Strike IoC's","2021-01-04"
"hello.fitcomn.com","Cobalt Strike IoC's","2021-01-04"
"try.fillytable.com","Cobalt Strike IoC's","2021-01-04"
"hr.vietnamworks.org","Cobalt Strike IoC's","2021-01-04"
"a.dnspod.com","Cobalt Strike IoC's","2021-01-04"
"ffxrqyzbypyxrlfzhx.jnuer.me","Cobalt Strike IoC's","2021-01-04"
"update.iguyi.co","Cobalt Strike IoC's","2021-01-04"
"dns.spc-networks.com","Cobalt Strike IoC's","2021-01-04"
"apiservice.webhop.net","Cobalt Strike IoC's","2021-01-04"
"leno.initiativeus.com","Cobalt Strike IoC's","2021-01-04"
"blog.chat5l88.com","Cobalt Strike IoC's","2021-01-04"
"sync.googlesyncdication.com","Cobalt Strike IoC's","2021-01-04"
"img.e37998.com","Cobalt Strike IoC's","2021-01-04"
"pnt.data-akamai.com","Cobalt Strike IoC's","2021-01-04"
"whoisdm.gotdns.com","Cobalt Strike IoC's","2021-01-04"
"update.checkavail.space","Cobalt Strike IoC's","2021-01-04"
"agreementices121.roman-indigo.com","Cobalt Strike IoC's","2021-01-04"
"hk.fcalebook.com","Cobalt Strike IoC's","2021-01-04"
"cs201020.vi-05.com","Cobalt Strike IoC's","2021-01-04"
"scripts.completelyinnocuousdomain.com","Cobalt Strike IoC's","2021-01-04"
"cdn1.agency.thomsonreuters.com","Cobalt Strike IoC's","2021-01-04"
"service.office247.tech","Cobalt Strike IoC's","2021-01-04"
"scripts.arshmedicalfoundation.com","Cobalt Strike IoC's","2021-01-04"
"www.pepsicoamerica.com","Cobalt Strike IoC's","2021-01-04"
"fuck.dogshitio.com","Cobalt Strike IoC's","2021-01-04"
"www.englishhelpernet.com","Cobalt Strike IoC's","2021-01-04"
"about.inno-finance.com","Cobalt Strike IoC's","2021-01-04"
"www.joycomm.com","Cobalt Strike IoC's","2021-01-04"
"system.administrator.party","Cobalt Strike IoC's","2021-01-04"
"cs.l10.pw","Cobalt Strike IoC's","2021-01-04"
"valvestrailer696.roman-indigo.com","Cobalt Strike IoC's","2021-01-04"
"update.microsoftcenter.info","Cobalt Strike IoC's","2021-01-04"
"control.commanderinthe.cloud","Cobalt Strike IoC's","2021-01-04"
"updata.flash-tool.ml","Cobalt Strike IoC's","2021-01-04"
"cgbackup.napaioki.com","Cobalt Strike IoC's","2021-01-04"
"cla.fronthot.com","Cobalt Strike IoC's","2021-01-04"
"static.alicdn.network","Cobalt Strike IoC's","2021-01-04"
"image.bj.alicdn.network","Cobalt Strike IoC's","2021-01-04"
"www.microport.com.cn","Cobalt Strike IoC's","2021-01-04"
"wmjdvuif.limyonly.me","Cobalt Strike IoC's","2021-01-04"
"dist.nuget.org","Cobalt Strike IoC's","2021-01-04"
"www.hw8.info","Cobalt Strike IoC's","2021-01-04"
"qq.cattom.buzz","Cobalt Strike IoC's","2021-01-04"
"pro.pro-pay.xyz","Cobalt Strike IoC's","2021-01-04"
"soft.lityun.com","Cobalt Strike IoC's","2021-01-04"
"www.outlook.best","Cobalt Strike IoC's","2021-01-04"
"xxx.vhvh.pw","Cobalt Strike IoC's","2021-01-04"
"xx1.utopis.best","Cobalt Strike IoC's","2021-01-04"
"fly.forkbty.xyz","Cobalt Strike IoC's","2021-01-04"
"en.flsah.cc","Cobalt Strike IoC's","2021-01-04"
"update.dockerlabsserver.com","Cobalt Strike IoC's","2021-01-04"
"www.shopwqd.cf","Cobalt Strike IoC's","2021-01-04"
"top.jimwilkens.com","Cobalt Strike IoC's","2021-01-04"
"kinging.ysan.ml","Cobalt Strike IoC's","2021-01-04"
"v.autohome.com.cn","Cobalt Strike IoC's","2021-01-04"
"sb.flashfack.ren","Cobalt Strike IoC's","2021-01-04"
"news.itamarty.com","Cobalt Strike IoC's","2021-01-04"
"ns.2018test.com","Cobalt Strike IoC's","2021-01-04"
"ns1.msfconsole.icu","Cobalt Strike IoC's","2021-01-04"
"daohang.lusongsong.com","Cobalt Strike IoC's","2021-01-04"
"delicalo.dnsalias.net","Cobalt Strike IoC's","2021-01-04"
"amazoning.sytes.net","Cobalt Strike IoC's","2021-01-04"
"thuongthuc.gtagrobem.com","Cobalt Strike IoC's","2021-01-04"
"mail.mojgovaf.com","Cobalt Strike IoC's","2021-01-04"
"fonts.stata.buzz","Cobalt Strike IoC's","2021-01-04"
"sbgprodib.oberto.za.net","Cobalt Strike IoC's","2021-01-04"
"c2.thestronghold.xyz","Cobalt Strike IoC's","2021-01-04"
"secure.mllnm.com","Cobalt Strike IoC's","2021-01-04"
"m24.yourintrinsichealth.com","Cobalt Strike IoC's","2021-01-04"
"seetoo.fayservicing.org","Cobalt Strike IoC's","2021-01-04"
"api.cloudways.com","Cobalt Strike IoC's","2021-01-04"
"cob.wolt.services","Cobalt Strike IoC's","2021-01-04"
"admin.hack0ne.tk","Cobalt Strike IoC's","2021-01-04"
"help.office-books.com","Cobalt Strike IoC's","2021-01-04"
"ns01.checkinfo.ml","Cobalt Strike IoC's","2021-01-04"
"bird.allsafelink.com","Cobalt Strike IoC's","2021-01-04"
"news.khmedianyc.com","Cobalt Strike IoC's","2021-01-04"
"check.fiashupdate.xyz","Cobalt Strike IoC's","2021-01-04"
"www.csmu.website","Cobalt Strike IoC's","2021-01-04"
"microsoft.sfkd.cf","Cobalt Strike IoC's","2021-01-04"
"ebs.awsedge.net","Cobalt Strike IoC's","2021-01-04"
"bdiaccs.global.ssl.fastly.net","Cobalt Strike IoC's","2021-01-04"
"www.nfdkjbfwjakd.ml","Cobalt Strike IoC's","2021-01-04"
"news.baotuoitre.co","Cobalt Strike IoC's","2021-01-04"
"oomdatacollect.global.ssl.fastly.net","Cobalt Strike IoC's","2021-01-04"
"http://www.betwln520.com","China's APT hackers move to ransomware attacks","2021-01-18"
"http://www.estsoftinc.com/","China's APT hackers move to ransomware attacks","2021-01-18"
"http://www.kkxx888666.com","China's APT hackers move to ransomware attacks","2021-01-18"
"www.colasprint.com","New campaign targeting security researchers","2021-01-26"
"www.dronerc.it","New campaign targeting security researchers","2021-01-26"
"www.edujikim.com","New campaign targeting security researchers","2021-01-26"
"www.fabioluciani.com","New campaign targeting security researchers","2021-01-26"
"https://angeldonationblog.com/image/upload/upload.php","New campaign targeting security researchers","2021-01-26"
"https://codevexillium.org/image/download/download.asp","New campaign targeting security researchers","2021-01-26"
"https://investbooking.de/upload/upload.asp","New campaign targeting security researchers","2021-01-26"
"https://transplugin.io/upload/upload.asp","New campaign targeting security researchers","2021-01-26"
"https://www.dronerc.it/forum/uploads/index.php","New campaign targeting security researchers","2021-01-26"
